 Time | Bryan raw |  Bryan |  Temp  |
 935 |   80.5  | 279.45 |  27.10 |
 940 |   80.6  | 279.42 |  27.10 |
 945 |   80.5  | 279.52 |  27.09 |
 950 |   80.6  | 279.44 |  27.16 |
 955 |   80.6  | 279.43 |  27.10 |
 960 |   80.5  | 279.47 |  27.14 |
 965 |   80.6  | 279.39 |  27.07 |
 970 |   80.6  | 279.36 |  27.09 |
 975 |   80.5  | 279.45 |  27.08 |
 980 |   80.6  | 279.44 |  27.13 |
 985 |   80.6  | 279.44 |  27.10 |
 990 |   80.5  | 279.49 |  27.16 |
 995 |   80.5  | 279.45 |  27.13 |
1000 |   80.6  | 279.38 |  27.18 |
1005 |   80.6  | 279.44 |  27.14 |
1010 |   80.5  | 279.45 |  27.14 |
1015 |   80.6  | 279.38 |  27.12 |
1020 |   80.6  | 279.39 |  27.10 |
1025 |   80.5  | 279.48 |  27.13 |
1030 |   80.6  | 279.41 |  27.15 |
1035 |   80.6  | 279.40 |  27.16 |
1040 |   80.5  | 279.45 |  27.21 |
1045 |   80.6  | 279.43 |  27.22 |
1050 |   80.6  | 279.36 |  27.13 |
1055 |   80.6  | 279.44 |  27.18 |
1060 |   80.6  | 279.41 |  27.16 |
1065 |   80.6  | 279.36 |  27.16 |
1070 |   80.6  | 279.41 |  27.08 |
1075 |   80.6  | 279.41 |  27.10 |
1080 |   80.6  | 279.40 |  27.15 |
1085 |   80.6  | 279.43 |  27.09 |
1090 |   80.6  | 279.40 |  27.13 |
1095 |   80.6  | 279.35 |  27.06 |
1100 |   80.6  | 279.40 |  27.05 |
1105 |   80.7  | 279.34 |  27.05 |
1110 |   80.7  | 279.32 |  27.08 |
1115 |   80.7  | 279.28 |  27.08 |
1120 |   80.7  | 279.30 |  27.02 |
1125 |   80.7  | 279.31 |  27.04 |
1130 |   80.7  | 279.28 |  27.00 |
1135 |   80.7  | 279.28 |  27.04 |
1140 |   80.7  | 279.26 |  27.01 |
1145 |   80.7  | 279.30 |  27.06 |
1150 |   80.7  | 279.27 |  27.07 |
1155 |   80.8  | 279.22 |  27.03 |
1160 |   80.8  | 279.23 |  27.05 |
1165 |   80.8  | 279.19 |  27.05 |
1170 |   80.8  | 279.20 |  27.05 |
1175 |   80.8  | 279.20 |  27.07 |
1180 |   80.8  | 279.18 |  27.07 |
1185 |   80.8  | 279.21 |  27.08 |
1190 |   80.8  | 279.19 |  27.07 |
1195 |   80.8  | 279.24 |  27.06 |
1200 |   80.7  | 279.25 |  27.12 |
1205 |   80.8  | 279.23 |  27.05 |
1210 |   80.7  | 279.27 |  27.02 |
1215 |   80.8  | 279.24 |  27.01 |
1220 |   80.8  | 279.20 |  26.99 |
1225 |   80.8  | 279.18 |  26.94 |
1230 |   80.8  | 279.19 |  26.97 |
1235 |   80.8  | 279.18 |  27.00 |
1240 |   80.9  | 279.12 |  26.94 |
1245 |   80.9  | 279.09 |  27.03 |
1250 |   80.9  | 279.08 |  26.96 |
1255 |   80.9  | 279.12 |  27.00 |
1260 |   80.9  | 279.13 |  27.05 |
1265 |   80.9  | 279.09 |  27.02 |
1270 |   80.9  | 279.12 |  26.94 |
1275 |   80.9  | 279.11 |  26.94 |
1280 |   80.9  | 279.14 |  26.92 |
1285 |   80.9  | 279.13 |  26.94 |
1290 |   80.9  | 279.09 |  26.95 |
1295 |   80.9  | 279.12 |  26.92 |
1300 |   80.8  | 279.15 |  26.93 |
1305 |   80.9  | 279.08 |  26.94 |
1310 |   80.9  | 279.10 |  26.87 |
1315 |   80.8  | 279.15 |  26.95 |
1320 |   80.9  | 279.06 |  26.96 |
1325 |   81.0  | 278.99 |  26.89 |
1330 |   81.0  | 278.97 |  26.90 |
1335 |   81.1  | 278.94 |  26.89 |
1340 |   81.1  | 278.88 |  26.92 |
1345 |   81.1  | 278.89 |  26.89 |
1350 |   81.2  | 278.84 |  26.88 |
1355 |   81.2  | 278.76 |  26.85 |
1360 |   81.2  | 278.75 |  26.85 |
1365 |   81.2  | 278.76 |  26.84 |
1370 |   81.3  | 278.72 |  26.85 |
1375 |   81.3  | 278.65 |  26.86 |
1380 |   81.3  | 278.70 |  26.86 |
1385 |   81.3  | 278.70 |  26.83 |
1390 |   81.4  | 278.64 |  26.85 |
1395 |   81.4  | 278.64 |  26.79 |
1400 |   81.3  | 278.65 |  26.83 |
1405 |   81.3  | 278.66 |  26.79 |
1410 |   81.4  | 278.61 |  26.77 |
1415 |   81.4  | 278.64 |  26.80 |
1420 |   81.4  | 278.64 |  26.69 |
1425 |   81.4  | 278.63 |  26.74 |
1430 |   81.4  | 278.64 |  26.76 |
1435 |   81.4  | 278.64 |  26.70 |
1440 |   81.4  | 278.59 |  26.74 |
1445 |   81.4  | 278.56 |  26.70 |
1450 |   81.5  | 278.51 |  26.75 |
1455 |   81.5  | 278.52 |  26.62 |
1460 |   81.5  | 278.52 |  26.61 |
1465 |   81.2  | 278.79 |  21.00 |
1470 |   81.3  | 278.73 |  26.58 |
1475 |   81.3  | 278.71 |  26.64 |
1480 |   81.4  | 278.61 |  26.72 |
1485 |   81.4  | 278.58 |  26.63 |
1490 |   81.4  | 278.58 |  26.59 |
1495 |   81.4  | 278.57 |  26.55 |
1500 |   81.5  | 278.48 |  26.58 |
1505 |   81.5  | 278.51 |  26.52 |
1510 |   81.5  | 278.46 |  26.57 |
1515 |   81.6  | 278.44 |  26.54 |
1520 |   81.6  | 278.36 |  26.49 |
1525 |   81.7  | 278.34 |  26.48 |
1530 |   81.6  | 278.37 |  26.42 |
1535 |   81.7  | 278.34 |  26.56 |
1540 |   81.7  | 278.31 |  26.42 |
1545 |   81.7  | 278.33 |  26.49 |
1550 |   81.7  | 278.27 |  26.42 |
1555 |   81.7  | 278.25 |  26.46 |
1560 |   81.8  | 278.23 |  26.51 |
1565 |   81.8  | 278.18 |  26.44 |
1570 |   81.8  | 278.17 |  26.45 |
1575 |   81.8  | 278.18 | 214.22 |
1580 |   81.8  | 278.17 |  26.43 |
1585 |   81.8  | 278.18 |  26.41 |
1590 |   81.8  | 278.15 |  26.43 |
1595 |   81.9  | 278.08 |  26.42 |
1600 |   81.9  | 278.05 |  26.40 |
1605 |   82.0  | 278.03 |  26.35 |
1610 |   81.9  | 278.07 |  26.35 |
1615 |   81.9  | 278.06 |  26.30 |
1620 |   81.9  | 278.10 |  26.26 |
1625 |   81.9  | 278.07 |  26.24 |
1630 |   81.9  | 278.07 |  26.22 |
1635 |   82.0  | 278.00 |  26.24 |
1640 |   82.0  | 277.98 |  26.21 |
1645 |   82.0  | 277.99 |  26.20 |
1650 |   81.9  | 278.05 |  26.19 |
1655 |   82.0  | 277.97 |  26.19 |
1660 |   82.1  | 277.92 | 194.16 |
1665 |   82.1  | 277.92 |  26.15 |
1670 |   82.1  | 277.93 |  26.24 |
1675 |   82.1  | 277.94 |  26.22 |
1680 |   82.1  | 277.88 |  26.19 |
1685 |   82.2  | 277.83 |  26.18 |
1690 |   82.2  | 277.82 |  26.21 |
1695 |   82.2  | 277.81 |  26.14 |
1700 |   81.3  | 278.67 |  26.09 |
1705 |   81.2  | 278.76 |  26.11 |
1710 |   81.3  | 278.69 |  26.15 |
1715 |   81.3  | 278.68 |  26.16 |
1720 |   81.3  | 278.67 |  26.20 |
1725 |   81.4  | 278.62 | 183.66 |
1730 |   81.4  | 278.63 |  26.15 |
1735 |   81.4  | 278.64 |  26.14 |
1740 |   81.4  | 278.63 |  26.13 |
1745 |   81.4  | 278.60 |  26.10 |
1750 |   81.4  | 278.60 |  26.05 |
1755 |   81.4  | 278.56 | 217.28 |
1760 |   78.3  | 281.66 |  26.02 |
1765 |   75.3  | 284.72 |  26.19 |
1770 |   74.1  | 285.88 |  26.30 |
1775 |   73.0  | 287.02 |  26.27 |
1780 |   70.6  | 289.41 |  26.39 |
1785 |   68.8  | 291.23 |  26.42 |
1790 |   67.3  | 292.66 |  26.51 |
1795 |   66.2  | 293.78 |  26.52 |
1800 |   65.4  | 294.61 |  26.60 |
1805 |   64.7  | 295.33 |  26.70 |
1810 |   64.1  | 295.91 |  26.79 |
1815 |   63.7  | 296.28 |  26.85 |
1820 |   63.4  | 296.60 |  26.90 |
1825 |   63.1  | 296.92 |  26.96 |
1830 |   62.9  | 297.14 |  27.03 |
1835 |   62.6  | 297.39 |  27.06 |
1840 |   62.4  | 297.58 |  27.17 |
1845 |   62.2  | 297.75 |  27.21 |
1850 |   62.0  | 297.96 |  27.30 |
1855 |   61.9  | 298.07 |  27.37 |
1860 |   61.9  | 298.13 |  27.41 |
1865 |   61.8  | 298.23 |  27.48 |
1870 |   61.
